neck_angle,shoulder_tilt,spine_lean_angle,forward_head_offset,shoulder_hip_alignment,ear_shoulder_dist,shoulder_symmetry,lateral_lean,label_raw,label,subject
171.9937,5.8629,175.8042,0.5103,171.9937,0.0768,0.8385,2.98,TLB,Backward Lean,10
170.8543,5.8714,175.8922,0.7036,170.8543,0.0801,0.8401,2.893,TLB,Backward Lean,10
170.8141,5.8356,175.9513,0.7219,170.8141,0.0806,0.8409,2.8525,TLB,Backward Lean,10
170.681,5.9451,175.8452,0.7113,170.681,0.079,0.8405,2.9435,TLB,Backward Lean,10
170.406,6.1036,175.8287,0.7307,170.406,0.0773,0.838,2.9468,TLB,Backward Lean,10
169.6085,6.2791,175.6568,0.8201,169.6085,0.0778,0.8365,3.0617,TLB,Backward Lean,10
169.4557,6.2992,175.7873,0.8605,169.4557,0.078,0.8354,2.9702,TLB,Backward Lean,10
165.1367,5.9921,175.9561,1.6199,165.1367,0.0863,0.8406,2.8406,TLB,Backward Lean,10
164.1935,5.5544,176.1182,1.7494,164.1935,0.0847,0.8493,2.7444,TLB,Backward Lean,10
163.0476,5.4137,176.3282,1.8159,163.0476,0.079,0.8482,2.548,TLB,Backward Lean,10
164.9828,5.4324,177.1063,1.6282,164.9828,0.0775,0.8413,1.9763,TLB,Backward Lean,10
174.0177,5.9992,174.6049,0.0958,174.0177,0.0935,0.906,3.8263,TLB,Backward Lean,10
171.1315,5.8997,174.7218,0.591,171.1315,0.0944,0.9093,3.7444,TLB,Backward Lean,10
163.8416,6.7245,174.5884,1.8034,163.8416,0.0967,0.8979,3.8512,TLB,Backward Lean,10
161.4489,7.9933,176.1765,2.6886,161.4489,0.1058,0.8724,2.8283,TLB,Backward Lean,10
171.3704,8.5511,173.6787,-3.0238,171.3704,0.1172,0.8755,4.7256,TLB,Backward Lean,10
167.8826,7.9616,173.7617,1.1944,167.8826,0.1166,0.8893,4.6634,TLB,Backward Lean,10
174.1278,6.0629,177.0529,0.4889,174.1278,0.0958,0.9111,2.0902,TLB,Backward Lean,10
174.5302,6.0527,176.6954,0.346,174.5302,0.0916,0.9121,2.3451,TLB,Backward Lean,10
174.9136,6.0316,176.3325,0.2164,174.9136,0.0874,0.9134,2.6037,TLB,Backward Lean,10
174.6339,6.3754,175.63,0.1482,174.6339,0.0852,0.9089,3.1188,TLB,Backward Lean,10
174.4194,6.6041,175.4579,0.1486,174.4194,0.082,0.9063,3.2512,TLB,Backward Lean,10
171.9771,6.8134,175.2708,0.4708,171.9771,0.0819,0.9035,3.397,TLB,Backward Lean,10
148.9911,5.19,177.0563,5.4833,148.9911,0.1165,0.9324,2.1357,TLB,Backward Lean,10
174.1208,6.8351,175.6598,0.3184,174.1208,0.1185,0.9095,3.2914,TLB,Backward Lean,10
162.429,6.3624,175.4185,2.742,162.429,0.122,0.9191,3.4593,TLB,Backward Lean,10
158.1949,6.0696,175.152,3.6312,158.1949,0.1245,0.9257,3.6496,TLB,Backward Lean,10
154.3741,5.1492,175.0491,4.4758,154.3741,0.1268,0.9447,3.6864,TLB,Backward Lean,10
151.8036,4.7109,174.9904,5.052,151.8036,0.1283,0.9541,3.7107,TLB,Backward Lean,10
151.9476,4.6588,174.9838,5.0184,151.9476,0.1282,0.9552,3.7121,TLB,Backward Lean,10
152.0152,4.6267,174.9679,4.9965,152.0152,0.1281,0.9558,3.723,TLB,Backward Lean,10
151.7882,4.4639,174.9358,5.0163,151.7882,0.1276,0.9591,3.7602,TLB,Backward Lean,10
151.5981,4.3225,174.8478,5.0468,151.5981,0.1279,0.9625,3.8158,TLB,Backward Lean,10
176.0842,5.6996,173.5881,-0.5131,176.0842,0.1178,0.9363,4.773,TLB,Backward Lean,10
169.3667,5.8925,173.1585,0.7261,169.3667,0.1098,0.9324,5.0941,TLB,Backward Lean,10
170.5634,4.4414,176.6354,1.0013,170.5634,0.0947,0.93,2.1368,TLF,Forward Lean,10
150.6224,5.148,177.1374,4.4122,150.6224,0.0988,0.9065,1.735,TLF,Forward Lean,10
151.9833,5.2358,177.1741,4.2003,151.9833,0.0987,0.904,1.7131,TLF,Forward Lean,10
161.6794,5.6784,176.8274,2.3853,161.6794,0.0913,0.8935,1.9101,TLF,Forward Lean,10
162.2208,5.6076,176.7891,2.3195,162.2208,0.0922,0.8949,1.9198,TLF,Forward Lean,10
164.1265,5.6198,176.758,2.0044,164.1265,0.0917,0.8949,1.9435,TLF,Forward Lean,10
162.1661,6.3823,176.3629,2.0027,162.1661,0.0817,0.8748,2.133,TLF,Forward Lean,10
171.6593,6.2252,174.6259,0.5051,171.6593,0.0976,0.8914,3.6561,TLF,Forward Lean,10
21.6528,6.076,176.1667,1.8971,21.6528,0.0441,0.822,1.5026,TLF,Forward Lean,10
7.4177,7.2113,172.9587,1.3045,7.4177,0.0522,0.8381,3.2975,TLF,Forward Lean,10
10.6671,7.4659,172.1836,1.7754,10.6671,0.056,0.8531,4.1457,TLF,Forward Lean,10
7.6315,7.5725,171.3452,1.585,7.6315,0.0565,0.8592,4.7081,TLF,Forward Lean,10
8.7281,6.6377,171.4883,1.6882,8.7281,0.057,0.8853,4.6998,TLF,Forward Lean,10
7.7376,6.3766,171.0905,1.6276,7.7376,0.0568,0.8951,4.9723,TLF,Forward Lean,10
3.6903,5.3641,174.2921,0.1992,3.6903,0.0566,0.8842,3.0966,TLF,Forward Lean,10
2.4095,6.0884,173.661,0.3888,2.4095,0.0567,0.8706,3.4232,TLF,Forward Lean,10
1.6316,5.9025,173.7326,0.7559,1.6316,0.055,0.8779,3.4428,TLF,Forward Lean,10
3.5246,6.0895,173.6022,0.9709,3.5246,0.0563,0.8757,3.5229,TLF,Forward Lean,10
5.2449,6.157,173.449,1.1301,5.2449,0.0553,0.8748,3.595,TLF,Forward Lean,10
6.1916,6.4312,172.8571,1.3096,6.1916,0.0568,0.8733,3.918,TLF,Forward Lean,10
10.3954,6.2986,173.0683,1.6574,10.3954,0.0556,0.8776,3.8418,TLF,Forward Lean,10
10.8986,6.4563,173.1682,1.7355,10.8986,0.057,0.8741,3.7822,TLF,Forward Lean,10
10.0005,6.445,173.1287,1.6521,10.0005,0.0569,0.8756,3.797,TLF,Forward Lean,10
9.7682,6.3591,173.2165,1.6528,9.7682,0.058,0.8775,3.7446,TLF,Forward Lean,10
5.8918,5.2692,173.4118,0.0458,5.8918,0.0377,0.9033,3.6102,TLF,Forward Lean,10
19.4914,5.461,173.4385,1.196,19.4914,0.0272,0.899,3.617,TLF,Forward Lean,10
78.2843,8.53,175.1878,4.1852,78.2843,0.0422,0.8187,2.5194,TLF,Forward Lean,10
130.7563,8.2597,178.6308,6.3487,130.7563,0.0856,0.8059,0.7173,TLF,Forward Lean,10
137.7498,8.6546,178.3595,5.0361,137.7498,0.0774,0.8003,0.8558,TLF,Forward Lean,10
138.3158,9.0362,177.974,4.4417,138.3158,0.0696,0.7966,1.0757,TLF,Forward Lean,10
129.2367,9.0078,177.3943,4.3912,129.2367,0.0589,0.8025,1.3878,TLF,Forward Lean,10
124.7341,9.0127,177.1484,4.7395,124.7341,0.0598,0.8044,1.5203,TLF,Forward Lean,10
121.4667,9.042,176.5837,4.8842,121.4667,0.0595,0.8083,1.825,TLF,Forward Lean,10
79.0399,6.912,176.481,3.2901,79.0399,0.0332,0.8633,1.9592,TLF,Forward Lean,10
30.4757,6.9836,175.2722,1.1111,30.4757,0.0193,0.8676,2.6644,TLF,Forward Lean,10
21.1245,6.9653,175.4582,1.2957,21.1245,0.0299,0.8649,2.5574,TLF,Forward Lean,10
9.0656,6.975,175.1965,0.9445,9.0656,0.0394,0.8656,2.7038,TLF,Forward Lean,10
147.372,5.2539,174.7154,0.3411,147.372,0.0074,0.9096,2.9973,TLF,Forward Lean,10
172.96,17.4925,127.1862,-5.1771,172.96,0.0722,0.9869,35.6178,TLL,Lateral Tilt Left,10
171.7027,17.6518,126.967,-5.2136,171.7027,0.0741,0.9857,35.5659,TLL,Lateral Tilt Left,10
152.3506,17.2117,127.7255,-3.1518,152.3506,0.0756,0.9624,34.7247,TLL,Lateral Tilt Left,10
154.5309,16.3302,128.1906,-3.2438,154.5309,0.0731,0.9568,34.5575,TLL,Lateral Tilt Left,10
156.1163,16.1323,128.1763,-3.4298,156.1163,0.0732,0.9561,34.4414,TLL,Lateral Tilt Left,10
156.4762,15.6861,127.7382,-3.475,156.4762,0.0723,0.9509,34.4571,TLL,Lateral Tilt Left,10
155.3296,15.4035,127.4478,-3.394,155.3296,0.0726,0.9463,34.4273,TLL,Lateral Tilt Left,10
156.1443,15.4167,127.4747,-3.4704,156.1443,0.0723,0.9478,34.4531,TLL,Lateral Tilt Left,10
153.2578,15.5046,127.4432,-3.2905,153.2578,0.0756,0.9495,34.4436,TLL,Lateral Tilt Left,10
151.7713,15.5844,127.3883,-3.1673,151.7713,0.0767,0.9534,34.3449,TLL,Lateral Tilt Left,10
157.5728,15.6575,127.1234,-3.6024,157.5728,0.0711,0.9651,34.6625,TLL,Lateral Tilt Left,10
163.8198,15.964,126.6979,-4.0933,163.8198,0.0678,0.98,35.0214,TLL,Lateral Tilt Left,10
165.7905,16.0748,126.5478,-4.146,165.7905,0.0655,0.9821,35.0092,TLL,Lateral Tilt Left,10
168.4399,16.0232,126.4534,-4.2556,168.4399,0.0636,0.9823,35.0247,TLL,Lateral Tilt Left,10
168.1352,16.0589,126.3417,-4.2782,168.1352,0.0642,0.9823,35.0838,TLL,Lateral Tilt Left,10
164.8645,16.3109,126.4117,-4.4098,164.8645,0.0709,0.985,35.1599,TLL,Lateral Tilt Left,10
167.0384,17.2257,126.3433,-4.8181,167.0384,0.0739,0.9892,35.8054,TLL,Lateral Tilt Left,10
167.7086,17.5658,126.4099,-4.8864,167.7086,0.074,0.9809,35.7026,TLL,Lateral Tilt Left,10
171.6955,18.6223,127.0757,-4.963,171.6955,0.0707,0.9689,35.7906,TLL,Lateral Tilt Left,10
173.1882,18.8569,127.1993,-5.1174,173.1882,0.0712,0.9669,35.7873,TLL,Lateral Tilt Left,10
173.6003,19.3897,127.4813,-5.3088,173.6003,0.0737,0.986,34.716,TLL,Lateral Tilt Left,10
174.7925,19.4065,127.7279,-5.4889,174.7925,0.075,0.9959,34.2105,TLL,Lateral Tilt Left,10
174.5152,19.3214,127.7708,-5.1238,174.5152,0.0704,0.9955,34.0898,TLL,Lateral Tilt Left,10
175.0347,19.275,127.8045,-5.2367,175.0347,0.0713,0.9896,34.0319,TLL,Lateral Tilt Left,10
176.4705,19.1801,127.4613,-5.517,176.4705,0.0731,0.9994,34.5423,TLL,Lateral Tilt Left,10
177.9243,17.7814,127.6703,-5.0564,177.9243,0.0658,0.9887,35.3145,TLL,Lateral Tilt Left,10
178.5198,17.417,127.7185,-5.031,178.5198,0.0649,0.9834,35.5361,TLL,Lateral Tilt Left,10
179.1506,17.2591,127.6899,-4.9229,179.1506,0.0629,0.9809,35.9468,TLL,Lateral Tilt Left,10
179.6846,17.2443,127.7744,-4.8979,179.6846,0.0622,0.9802,35.9551,TLL,Lateral Tilt Left,10
178.5584,17.7777,127.7909,-5.5509,178.5584,0.0689,0.9943,36.0957,TLL,Lateral Tilt Left,10
173.2467,1.1876,153.0413,3.4349,173.2467,0.0995,0.6733,19.7033,TLR,Lateral Tilt Right,10
178.7033,0.2645,152.3954,4.8029,178.7033,0.0994,0.687,19.6738,TLR,Lateral Tilt Right,10
174.1764,1.0288,151.7665,5.6588,174.1764,0.101,0.6966,19.8846,TLR,Lateral Tilt Right,10
170.6245,0.8604,151.4411,6.5462,170.6245,0.1065,0.7,20.2099,TLR,Lateral Tilt Right,10
171.6457,0.8032,151.3015,6.3671,171.6457,0.1057,0.7004,20.3476,TLR,Lateral Tilt Right,10
172.9875,0.7401,150.9662,6.1387,172.9875,0.1043,0.7035,20.6693,TLR,Lateral Tilt Right,10
173.7514,0.7224,150.6865,5.9489,173.7514,0.1023,0.7038,20.8956,TLR,Lateral Tilt Right,10
153.8609,1.8141,150.5665,0.5113,153.8609,0.089,0.6545,20.4579,TLR,Lateral Tilt Right,10
172.9592,0.208,149.0802,6.2323,172.9592,0.1013,0.6955,21.7146,TLR,Lateral Tilt Right,10
168.1466,0.5276,149.1177,6.8108,168.1466,0.1004,0.7001,21.7028,TLR,Lateral Tilt Right,10
165.2197,0.7592,148.9526,7.3669,165.2197,0.1027,0.7052,21.8825,TLR,Lateral Tilt Right,10
164.362,1.4082,149.1851,7.408,164.362,0.1022,0.7147,21.8379,TLR,Lateral Tilt Right,10
161.7868,1.6795,149.0648,7.5149,161.7868,0.0994,0.7183,21.7702,TLR,Lateral Tilt Right,10
178.3078,0.1257,149.2511,4.7117,178.3078,0.0878,0.6872,21.5713,TLR,Lateral Tilt Right,10
170.6766,0.7579,149.6528,3.2231,170.6766,0.0898,0.6704,21.5228,TLR,Lateral Tilt Right,10
155.5857,1.7596,150.2641,0.7731,155.5857,0.0834,0.6547,21.3124,TLR,Lateral Tilt Right,10
159.0487,1.6486,150.2184,1.3082,159.0487,0.0852,0.6549,21.3331,TLR,Lateral Tilt Right,10
161.2746,0.7878,150.3733,1.6905,161.2746,0.0894,0.6682,21.4389,TLR,Lateral Tilt Right,10
151.8859,1.1653,148.6698,0.4985,151.8859,0.0889,0.6398,20.9495,TLR,Lateral Tilt Right,10
154.4927,0.6164,148.3919,0.9822,154.4927,0.0924,0.6468,20.8824,TLR,Lateral Tilt Right,10
158.36,0.149,148.3056,1.5772,158.36,0.0903,0.654,20.7169,TLR,Lateral Tilt Right,10
161.0325,0.0913,148.4235,1.9586,161.0325,0.0897,0.6579,20.6114,TLR,Lateral Tilt Right,10
167.032,0.12,148.7234,2.8674,167.032,0.0913,0.666,20.4485,TLR,Lateral Tilt Right,10
167.7536,0.1697,148.5654,3.0146,167.7536,0.0917,0.6621,20.3565,TLR,Lateral Tilt Right,10
169.1049,0.0939,148.6477,3.2337,169.1049,0.0925,0.6651,20.3714,TLR,Lateral Tilt Right,10
158.1086,1.8648,149.1051,1.3381,158.1086,0.0855,0.6424,20.6597,TLR,Lateral Tilt Right,10
173.9227,0.7801,148.3889,5.9513,173.9227,0.0973,0.6852,20.4876,TLR,Lateral Tilt Right,10
162.9727,2.8007,148.8493,7.637,162.9727,0.1025,0.7463,20.7362,TLR,Lateral Tilt Right,10
162.5907,3.3626,148.9294,7.9147,162.5907,0.1057,0.7618,20.8678,TLR,Lateral Tilt Right,10
161.1399,3.1655,148.3316,8.3992,161.1399,0.1088,0.7617,21.3602,TLR,Lateral Tilt Right,10
179.0642,3.429,178.199,-0.1781,179.0642,0.1179,0.9405,1.3023,TUP,Good Posture,10
179.5478,3.5079,178.113,-0.2929,179.5478,0.117,0.9393,1.3686,TUP,Good Posture,10
179.3775,3.8,177.9878,-0.2814,179.3775,0.116,0.934,1.4648,TUP,Good Posture,10
178.7337,3.8351,177.8147,-0.1854,178.7337,0.1156,0.9348,1.5917,TUP,Good Posture,10
169.6273,4.6966,177.7527,1.6774,169.6273,0.1187,0.9176,1.6334,TUP,Good Posture,10
164.6867,5.1432,177.7338,2.7261,164.6867,0.1208,0.9097,1.6546,TUP,Good Posture,10
162.9534,4.6532,178.0543,3.0355,162.9534,0.1165,0.9152,1.4119,TUP,Good Posture,10
164.0894,5.3334,178.0498,2.8411,164.0894,0.1178,0.9012,1.4222,TUP,Good Posture,10
165.51,5.3748,178.0475,2.5556,165.51,0.1177,0.9004,1.4237,TUP,Good Posture,10
166.2911,5.425,177.9222,2.3804,166.2911,0.1181,0.9002,1.5146,TUP,Good Posture,10
166.4349,5.0374,177.997,2.3285,166.4349,0.1162,0.9048,1.4664,TUP,Good Posture,10
167.3381,5.1132,178.2384,2.2173,167.3381,0.1173,0.9025,1.2881,TUP,Good Posture,10
167.2228,5.2957,178.187,2.2079,167.2228,0.1161,0.9,1.3279,TUP,Good Posture,10
166.9926,5.3206,178.1028,2.2241,166.9926,0.1154,0.902,1.3907,TUP,Good Posture,10
163.967,5.8217,177.5448,2.6184,163.967,0.1115,0.8942,1.8212,TUP,Good Posture,10
156.0081,3.6722,178.4504,5.2157,156.0081,0.1366,0.9372,1.1464,TUP,Good Posture,10
157.4996,4.5862,178.3963,4.4729,157.4996,0.1254,0.9178,1.1751,TUP,Good Posture,10
158.0414,4.9788,178.3631,4.2011,158.0414,0.121,0.91,1.1951,TUP,Good Posture,10
159.0431,4.638,178.5212,3.8767,159.0431,0.1163,0.9118,1.052,TUP,Good Posture,10
167.811,5.6898,178.4171,1.8512,167.811,0.1006,0.8842,1.1423,TUP,Good Posture,10
168.7994,6.5611,178.353,1.6014,168.7994,0.0965,0.8648,1.2111,TUP,Good Posture,10
167.8906,6.5314,178.4778,1.8666,167.8906,0.1016,0.8677,1.1189,TUP,Good Posture,10
170.8039,5.3124,176.8306,1.0152,170.8039,0.0967,0.9133,2.1153,TUP,Good Posture,10
170.792,5.2532,176.8501,1.0358,170.792,0.0981,0.9149,2.0971,TUP,Good Posture,10
148.5559,4.4947,177.2068,5.0236,148.5559,0.1048,0.9264,1.7753,TUP,Good Posture,10
150.2183,4.6854,177.2806,4.566,150.2183,0.1004,0.9197,1.6906,TUP,Good Posture,10
160.6192,5.925,176.7511,2.6373,160.6192,0.0949,0.8872,1.947,TUP,Good Posture,10
157.7395,5.7469,177.0032,3.2274,157.7395,0.0978,0.8913,1.8022,TUP,Good Posture,10
171.7694,6.0663,176.8421,0.7957,171.7694,0.09,0.884,1.8918,TUP,Good Posture,10
167.289,6.0611,176.8635,1.5564,167.289,0.0936,0.8849,1.8796,TUP,Good Posture,10
171.951,6.2771,174.6077,0.4686,171.951,0.1011,0.8909,3.667,TUP,Good Posture,10
172.1519,6.305,174.8575,0.4826,172.1519,0.1022,0.8923,3.5433,TUP,Good Posture,10
171.0425,6.2888,174.7909,-2.4208,171.0425,0.0989,0.8948,3.6307,TUP,Good Posture,10
171.563,5.9478,174.7824,0.5298,171.563,0.0943,0.9081,3.6942,TUP,Good Posture,10
168.4486,5.4999,174.865,1.0816,168.4486,0.0968,0.9171,3.6072,TUP,Good Posture,10
168.558,5.3914,174.8531,1.0499,168.558,0.0957,0.919,3.5822,TUP,Good Posture,10
163.3178,5.2784,175.2139,2.1504,163.3178,0.1043,0.9153,3.2814,TUP,Good Posture,10
162.9234,6.1079,175.1933,2.3783,162.9234,0.1119,0.8964,3.2595,TUP,Good Posture,10
163.738,6.3759,175.1045,2.2775,163.738,0.1156,0.8902,3.2874,TUP,Good Posture,10
165.2534,6.8349,174.6365,1.9488,165.2534,0.1195,0.8805,3.5529,TUP,Good Posture,10
163.7968,6.9138,173.8548,2.1069,163.7968,0.1206,0.883,4.0686,TUP,Good Posture,10
168.7743,7.1995,173.2455,0.9149,168.7743,0.1174,0.8838,4.5005,TUP,Good Posture,10
168.2847,7.0494,173.2851,1.0296,168.2847,0.1181,0.8862,4.468,TUP,Good Posture,10
166.4782,7.0029,173.5731,1.5013,166.4782,0.1216,0.8852,4.2815,TUP,Good Posture,10
166.0165,6.787,173.491,1.5518,166.0165,0.1193,0.8915,4.3636,TUP,Good Posture,10
165.3595,6.1971,173.5003,1.4912,165.3595,0.1053,0.9067,4.4068,TUP,Good Posture,10
160.5384,8.6523,176.3307,2.6896,160.5384,0.0988,0.8541,2.677,TUP,Good Posture,10
159.5757,7.443,176.1011,3.2812,159.5757,0.1154,0.8835,2.881,TUP,Good Posture,10
157.404,7.3918,173.6716,3.4134,157.404,0.1219,0.9034,4.7343,TUP,Good Posture,10
157.2206,7.0394,173.5037,3.5009,157.2206,0.1249,0.9136,4.8549,TUP,Good Posture,10
168.5546,7.2865,173.0141,0.9449,168.5546,0.1215,0.912,5.2289,TUP,Good Posture,10
170.0376,7.3997,172.9314,0.6201,170.0376,0.1228,0.9114,5.2892,TUP,Good Posture,10
173.1442,7.5335,172.6267,-0.1104,173.1442,0.1222,0.9114,5.5178,TUP,Good Posture,10
167.6216,7.7304,174.3678,1.0748,167.6216,0.0915,0.889,4.2324,TUP,Good Posture,10
169.3297,7.5155,174.4512,0.8622,169.3297,0.0966,0.8931,4.1596,TUP,Good Posture,10
161.6174,7.346,175.7011,2.4418,161.6174,0.1003,0.8917,3.2203,TUP,Good Posture,10
158.8031,7.2381,175.9676,3.0383,158.8031,0.103,0.8932,3.0225,TUP,Good Posture,10
161.6051,6.9325,176.0432,2.7338,161.6051,0.1096,0.8992,2.9774,TUP,Good Posture,10
162.4726,6.8311,176.4251,2.6226,162.4726,0.1088,0.8999,2.6859,TUP,Good Posture,10
166.2244,6.811,177.4172,1.7442,166.2244,0.0899,0.8945,1.9205,TUP,Good Posture,10
168.2067,7.0115,177.2919,1.2998,168.2067,0.0823,0.8922,2.0511,TUP,Good Posture,10
168.7222,6.9917,177.2206,1.6737,168.7222,0.1133,0.8928,2.1043,TUP,Good Posture,10
158.0553,6.2689,177.515,4.0773,158.0553,0.1224,0.9059,1.8795,TUP,Good Posture,10
160.4085,6.3886,176.6593,3.1421,160.4085,0.1123,0.9086,2.5235,TUP,Good Posture,10
164.905,6.2673,178.048,2.2775,164.905,0.1002,0.9033,1.4741,TUP,Good Posture,10
174.8944,7.1587,177.362,0.3645,174.8944,0.0847,0.8866,1.9659,TUP,Good Posture,10
174.1483,7.2639,176.4096,0.3242,174.1483,0.0822,0.8867,2.6718,TUP,Good Posture,10
174.8385,7.2937,176.0003,0.1642,174.8385,0.081,0.8867,2.9769,TUP,Good Posture,10
174.7971,7.3584,175.9724,0.1566,174.7971,0.0763,0.881,2.889,TUP,Good Posture,10
179.1891,7.3196,175.8653,-0.6829,179.1891,0.0792,0.8813,2.9709,TUP,Good Posture,10
178.1893,7.4565,175.7919,-0.834,178.1893,0.0795,0.8792,3.0369,TUP,Good Posture,10
179.2318,7.8771,175.8925,-0.5284,179.2318,0.0907,0.8705,2.9814,TUP,Good Posture,10
179.8246,7.8688,175.5686,-0.6333,179.8246,0.0853,0.872,3.2197,TUP,Good Posture,10
179.143,8.0287,175.4233,-0.7751,179.143,0.0819,0.869,3.321,TUP,Good Posture,10
177.089,8.3866,175.2016,-1.0448,177.089,0.0779,0.8617,3.465,TUP,Good Posture,10
179.6867,8.1513,174.9509,-0.8236,179.6867,0.0881,0.8663,3.6393,TUP,Good Posture,10
179.4586,8.2857,175.0264,-0.7851,179.4586,0.0817,0.8635,3.587,TUP,Good Posture,10
179.9145,8.5471,174.8416,-0.6938,179.9145,0.0784,0.8608,3.7429,TUP,Good Posture,10
178.6312,8.6559,174.7264,-0.5257,178.6312,0.0772,0.8603,3.8443,TUP,Good Posture,10
168.9039,8.2769,174.7592,0.8015,168.9039,0.0786,0.8684,3.8375,TUP,Good Posture,10
169.7681,8.3051,174.8971,0.7176,169.7681,0.0803,0.8684,3.7632,TUP,Good Posture,10
175.477,8.3591,174.6204,-0.1141,175.477,0.0763,0.869,3.9642,TUP,Good Posture,10
167.5094,8.4972,174.6592,1.1787,167.5094,0.0947,0.8664,3.9397,TUP,Good Posture,10
156.1394,4.5331,177.063,4.4654,156.1394,0.125,0.9493,2.1583,TUP,Good Posture,10
154.3637,4.2201,177.0458,4.9011,154.3637,0.1271,0.9583,2.18,TUP,Good Posture,10
166.7815,4.6625,176.6392,2.0459,166.7815,0.1195,0.9509,2.4884,TUP,Good Posture,10
170.6232,5.1473,176.12,1.1282,170.6232,0.1178,0.9434,2.8824,TUP,Good Posture,10
171.207,5.3373,175.9676,0.98,171.207,0.1181,0.9404,2.9982,TUP,Good Posture,10
155.0953,4.6896,176.8141,4.7399,155.0953,0.1281,0.9519,2.3745,TUP,Good Posture,10
155.8944,4.7514,176.5812,4.4831,155.8944,0.1269,0.9522,2.5458,TUP,Good Posture,10
155.7947,4.4509,176.5864,4.4728,155.7947,0.126,0.959,2.5504,TUP,Good Posture,10
156.3449,4.4071,176.6574,4.359,156.3449,0.1256,0.9599,2.4977,TUP,Good Posture,10
155.5485,4.1467,176.7276,4.5525,155.5485,0.126,0.9658,2.4538,TUP,Good Posture,10
156.3186,4.1785,176.7425,4.3883,156.3186,0.1258,0.9652,2.4406,TUP,Good Posture,10
169.8357,5.0968,176.4132,1.3631,169.8357,0.119,0.9462,2.6726,TUP,Good Posture,10
162.8862,2.9682,176.3203,3.1423,162.8862,0.0885,0.8299,2.5711,TLB,Backward Lean,11
169.8438,4.8676,177.5908,1.349,169.8438,0.1001,0.9139,1.374,TLB,Backward Lean,11
166.0627,4.361,177.2407,2.0906,166.0627,0.1078,0.9353,1.4502,TLB,Backward Lean,11
163.8483,4.4416,178.2985,2.7092,163.8483,0.1086,0.9348,0.9344,TLB,Backward Lean,11
164.0785,4.5367,178.3325,2.6039,164.0785,0.1058,0.9331,0.9351,TLB,Backward Lean,11
167.8091,4.3784,178.4332,1.9305,167.8091,0.1047,0.9345,0.8857,TLB,Backward Lean,11
170.8163,4.2997,178.0316,1.2988,170.8163,0.1034,0.9393,1.1291,TLB,Backward Lean,11
165.5772,3.7046,177.2504,2.0664,165.5772,0.1021,0.9582,1.6022,TLB,Backward Lean,11
164.9153,0.8823,178.8472,1.6505,164.9153,0.0686,0.9923,0.7277,TLF,Forward Lean,11
161.7577,0.4374,178.7526,1.857,161.7577,0.0635,0.9741,0.8024,TLF,Forward Lean,11
159.8537,2.1582,178.5623,1.836,159.8537,0.0572,0.9341,0.9315,TLF,Forward Lean,11
157.7382,2.5703,178.4927,1.8453,157.7382,0.0521,0.9246,0.972,TLF,Forward Lean,11
172.2378,2.3913,174.3425,-1.1358,172.2378,0.0489,0.9499,3.6619,TLF,Forward Lean,11
171.2164,2.2556,175.6685,-1.0475,171.2164,0.0462,0.9438,2.796,TLF,Forward Lean,11
174.6706,1.7435,176.0298,-0.5802,174.6706,0.0359,0.9544,2.5425,TLF,Forward Lean,11
178.4777,1.2712,176.4206,-0.3177,178.4777,0.0357,0.9629,2.2922,TLF,Forward Lean,11
179.7149,1.0645,176.7795,-0.2181,179.7149,0.0357,0.965,2.0668,TLF,Forward Lean,11
178.6362,0.9957,177.0249,-0.2608,178.6362,0.0345,0.9647,1.9017,TLF,Forward Lean,11
177.8257,0.5031,177.5424,-0.2764,177.8257,0.0342,0.9735,1.5516,TLF,Forward Lean,11
178.911,0.2229,177.8099,-0.1856,178.911,0.0324,0.9787,1.3782,TLF,Forward Lean,11
179.713,0.2195,178.1343,-0.0904,179.713,0.0328,0.9773,1.174,TLF,Forward Lean,11
179.6427,0.0644,178.5974,-0.1048,179.6427,0.0341,0.9766,0.8811,TLF,Forward Lean,11
167.6577,1.3737,178.5616,0.7201,167.6577,0.0381,0.9448,0.9121,TLF,Forward Lean,11
162.6775,2.2337,178.7906,1.0348,162.6775,0.0373,0.9232,0.7665,TLF,Forward Lean,11
158.1417,2.8111,178.0711,1.524,158.1417,0.0447,0.9193,1.2166,TLF,Forward Lean,11
154.1924,3.7046,177.8639,2.0027,154.1924,0.0499,0.9038,1.3752,TLF,Forward Lean,11
151.1422,3.8318,177.7208,2.232,151.1422,0.0499,0.9038,1.4769,TLF,Forward Lean,11
144.1698,3.7624,178.1931,2.9497,144.1698,0.0527,0.9027,1.173,TLF,Forward Lean,11
143.4819,3.7074,178.3526,3.0155,143.4819,0.0527,0.9033,1.0714,TLF,Forward Lean,11
143.2041,3.6339,178.4604,3.005,143.2041,0.0521,0.9049,1.0003,TLF,Forward Lean,11
143.371,3.5732,178.6718,2.8734,143.371,0.0497,0.9051,0.8622,TLF,Forward Lean,11
143.1684,3.5383,179.9365,3.1129,143.1684,0.0519,0.8973,0.0408,TLF,Forward Lean,11
152.2092,2.7954,179.9398,2.2168,152.2092,0.0476,0.9135,0.038,TLF,Forward Lean,11
138.831,2.9868,179.8982,1.7728,138.831,0.027,0.9067,0.0643,TLF,Forward Lean,11
